trip_duration,distance_traveled,num_of_passengers,fare,tip,miscellaneous_fees,total_fare,surge_applied
405.0,2.27,1.0,52.5,0,26.625,79.125,1
885.0,4.7,1.0,90.0,25,33.94999999999999,148.95,1
350.0,2.09,1.0,45.0,0,6.0,51.0,0
2376.0,19.15,1.0,277.5,61,26.44999999999999,364.95,1
415.0,1.74,1.0,48.75,38,13.0,99.75,0
695.0,6.12,5.0,101.25,0,13.5,114.75,0
448.0,2.25,1.0,52.5,0,9.750000000000009,62.25000000000001,0
356.0,1.37,1.0,45.0,10,6.200000000000003,61.2,0
899.0,3.22,1.0,86.25,0,6.0,92.25,0
971.0,6.71,1.0,120.0,29,26.950000000000017,175.95000000000002,1
753.0,2.78,1.0,75.0,8,5.5,88.5,0
2303.0,22.93,1.0,326.25,0,55.27499999999998,381.525,0
854.0,3.04,1.0,82.5,29,34.30000000000001,145.8,1
231.0,1.13,1.0,37.5,9,5.625,52.125,0
208.0,0.93,1.0,33.75,150,9.75,193.5,0
773.0,0.61,1.0,727.5,0,2.25,729.75,0
1612.0,6.55,1.0,142.5,0,13.5,156.0,0
268.0,1.19,3.0,37.5,0,6.0,43.5,0
825.0,3.35,1.0,78.75,0,6.075000000000003,84.825,0
1056.0,3.27,1.0,90.0,19,6.200000000000003,115.2,0
867.0,2.32,1.0,75.0,0,6.0,81.0,0
1564.0,8.87,1.0,165.0,44,55.14999999999998,264.15,0
900.0,4.91,4.0,97.5,0,26.625,124.125,1
520.0,2.29,1.0,56.25,0,6.000000000000007,62.25000000000001,0
481.0,3.01,2.0,60.0,8,5.5,73.5,0
1148.0,4.92,1.0,108.75,27,26.69999999999999,162.45,1
3002.0,3.25,1.0,213.75,0,13.5,227.25,0
4132.0,42.52,1.0,596.25,0,6.0,602.25,0
721.0,2.48,1.0,71.25,16,33.95,121.2,1
1822.0,15.3,5.0,232.5,0,24.375,256.875,0
545.0,3.03,1.0,63.75,12,13.049999999999995,88.8,0
1870.0,7.16,1.0,161.25,38,26.19999999999999,225.45,1
1110.0,8.13,1.0,131.25,0,13.5,144.75,0
333.0,0.95,1.0,41.25,0,6.0,47.25,0
620.0,3.73,1.0,75.0,0,55.125,130.125,0
396.0,2.22,1.0,48.75,12,9.449999999999989,70.19999999999999,0
613.0,3.2,5.0,71.25,15,6.450000000000003,92.7,0
986.0,5.91,1.0,108.75,35,30.17500000000001,173.925,1
1872.0,6.9,1.0,157.5,0,6.0,163.5,0
618.0,1.26,1.0,56.25,8,13.0,77.25,0
546.0,5.1,1.0,82.5,0,9.75,92.25,0
1132.0,7.92,1.0,135.0,22,6.5,163.5,0
1182.0,4.86,1.0,108.75,0,26.625,135.375,1
665.0,6.76,1.0,105.0,30,13.5,148.5,0
633.0,1.85,3.0,60.0,13,6.200000000000003,79.2,0
360.0,1.75,1.0,45.0,18,13.050000000000011,76.05000000000001,0
715.0,3.25,6.0,71.25,0,9.75,81.0,0
1374.0,11.57,1.0,168.75,0,6.0,174.75,0
317.0,1.69,1.0,45.0,0,9.75,54.75,0
763.0,4.28,1.0,86.25,18,6.450000000000003,110.7,0
276.0,2.46,1.0,48.75,0,6.0,54.75,0
561.0,1.19,1.0,52.5,15,5.625,73.125,0
684.0,2.72,1.0,67.5,11,13.75,92.25,0
1460.0,9.33,1.0,165.0,36,13.125,214.125,0
816.0,3.78,1.0,82.5,0,6.0,88.5,0
726.0,2.49,1.0,67.5,0,26.625,94.125,1
1306.0,12.68,2.0,198.75,0,9.75,208.5,0
768.0,2.95,2.0,75.0,15,26.849999999999994,116.85,1
855.0,4.25,2.0,86.25,24,9.75,120.0,0
724.0,10.94,1.0,150.0,0,9.75,159.75,0
603.0,2.38,2.0,67.5,0,6.0,73.5,0
1042.0,9.22,2.0,142.5,34,26.44999999999999,202.95,1
1490.0,8.35,6.0,150.0,0,6.0,156.0,0
1112.0,4.04,1.0,97.5,22,6.5,126.0,0
547.0,4.91,2.0,78.75,26,26.94999999999999,131.7,1
239.0,1.72,1.0,41.25,0,9.75,51.0,0
488.0,1.9,1.0,56.25,0,9.75,66.0,0
1005.0,4.62,1.0,97.5,19,26.225000000000023,142.72500000000002,1
748.0,3.69,1.0,78.75,28,13.174999999999995,119.925,0
343.0,1.51,1.0,45.0,15,6.299999999999997,66.3,0
984.0,4.28,1.0,97.5,15,13.5,126.0,0
1118.0,4.44,1.0,101.25,21,6.449999999999989,128.7,0
645.0,2.37,1.0,63.75,17,6.399999999999992,87.14999999999999,0
1140.0,2.29,1.0,90.0,24,6.0,120.0,0
532.0,2.37,1.0,60.0,0,9.75,69.75,0
573.0,2.59,1.0,60.0,0,6.0,66.0,0
1064.0,9.19,1.0,138.75,33,26.69999999999999,198.45,1
732.0,5.84,2.0,97.5,0,9.75,107.25,0
281.0,1.93,1.0,41.25,8,13.000000000000009,62.25000000000001,0
241.0,0.97,1.0,33.75,6,6.0,45.75,0
2659.0,15.64,1.0,251.25,0,26.625,277.875,1
1079.0,5.01,1.0,108.75,0,30.375,139.125,1
759.0,3.41,1.0,78.75,0,6.0,84.75,0
616.0,2.25,0.0,60.0,8,5.5,73.5,0
400.0,2.04,1.0,48.75,12,9.449999999999989,70.19999999999999,0
734.0,3.33,1.0,71.25,0,13.5,84.75,0
731.0,4.06,1.0,82.5,18,5.700000000000003,106.2,0
313.0,0.85,1.0,37.5,0,6.0,43.5,0
881.0,4.23,1.0,93.75,27,13.349999999999994,134.1,0
679.0,4.25,2.0,82.5,22,26.450000000000017,130.95000000000002,1
884.0,4.92,1.0,86.25,15,26.625,127.875,1
702.0,3.43,5.0,78.75,17,5.950000000000003,101.7,0
881.0,4.33,1.0,90.0,23,26.94999999999999,139.95,1
1039.0,4.8,1.0,105.0,22,6.200000000000017,133.20000000000002,0
1364.0,4.8,1.0,116.25,0,6.0,122.25,0
744.0,2.96,1.0,75.0,20,26.950000000000017,121.95000000000002,1
952.0,10.72,6.0,153.75,42,54.900000000000006,250.65,0
719.0,3.64,2.0,75.0,20,26.950000000000017,121.95000000000002,1
640.0,3.14,1.0,71.25,0,6.0,77.25,0
100.0,0.48,2.0,26.25,0,9.75,36.0,0
1649.0,11.99,1.0,202.5,42,5.699999999999989,250.2,0
222.0,0.42,1.0,30.0,0,13.5,43.5,0
692.0,2.2,1.0,67.5,19,26.450000000000003,112.95,1
719.0,6.23,1.0,105.0,22,6.200000000000017,133.20000000000002,0
165.0,1.16,1.0,33.75,10,5.899999999999999,49.65,0
232.0,1.53,1.0,37.5,14,34.45,85.95,1
268.0,1.77,1.0,41.25,8,13.000000000000009,62.25000000000001,0
649.0,4.67,5.0,82.5,11,6.25,99.75,0
2755.0,17.22,1.0,281.25,0,30.375,311.625,1
507.0,2.57,2.0,56.25,0,26.625,82.875,1
1527.0,14.47,1.0,213.75,45,9.449999999999989,268.2,0
693.0,3.09,1.0,75.0,30,27.07499999999999,132.075,1
600.0,5.65,1.0,90.0,19,6.200000000000003,115.2,0
321.0,2.06,1.0,45.0,16,10.174999999999995,71.175,0
158.0,0.64,1.0,30.0,9,6.375,45.375,0
1095.0,3.86,1.0,101.25,35,6.25,142.5,0
806.0,4.35,1.0,86.25,0,6.0,92.25,0
229.0,1.21,1.0,37.5,0,6.0,43.5,0
799.0,2.16,1.0,75.0,0,6.0,81.0,0
601.0,0.89,1.0,56.25,0,13.5,69.75,0
554.0,3.27,1.0,63.75,22,9.799999999999995,95.55,0
495.0,1.69,2.0,52.5,0,6.0,58.5,0
481.0,1.83,1.0,52.5,13,13.700000000000005,79.2,0
334.0,1.8,1.0,45.0,0,9.75,54.75,0
484.0,2.56,1.0,60.0,0,6.0,66.0,0
661.0,4.15,1.0,78.75,22,30.200000000000017,130.95000000000002,1
1668.0,8.58,1.0,168.75,41,33.69999999999999,243.45,1
747.0,2.96,1.0,75.0,16,6.200000000000003,97.2,0
1478.0,9.14,1.0,165.0,0,6.0,171.0,0
464.0,1.69,1.0,52.5,15,5.625,73.125,0
1542.0,3.7,1.0,123.75,22,6.5,152.25,0
969.0,3.8,1.0,93.75,36,26.77500000000001,156.525,1
233.0,0.82,1.0,33.75,15,6.0,54.75,0
1199.0,3.51,2.0,101.25,0,26.625,127.875,1
429.0,2.19,1.0,52.5,15,5.625,73.125,0
713.0,3.07,1.0,71.25,15,6.450000000000003,92.7,0
1705.0,9.0,2.0,172.5,41,29.94999999999999,243.45,1
771.0,3.33,1.0,75.0,0,6.0,81.0,0
370.0,1.46,2.0,45.0,0,13.5,58.5,0
525.0,3.46,1.0,67.5,15,5.700000000000003,88.2,0
822.0,1.79,1.0,71.25,15,6.450000000000003,92.7,0
1277.0,7.56,1.0,240.0,0,0.0,240.0,0
512.0,1.24,1.0,48.75,0,26.625,75.375,1
273.0,1.14,1.0,37.5,2,5.5,45.0,0
1172.0,4.23,1.0,108.75,0,6.0,114.75,0
1574.0,5.23,1.0,131.25,0,26.625,157.875,1
1144.0,4.67,2.0,108.75,0,34.125,142.875,1
2087.0,27.52,1.0,412.5,15,75.75,503.25,1
13.0,2.09,2.0,18.75,112,6.5,137.25,0
459.0,2.57,1.0,56.25,0,26.625,82.875,1
244.0,1.09,1.0,37.5,8,5.5,51.0,0
758.0,3.51,1.0,82.5,0,6.0,88.5,0
374.0,1.42,1.0,45.0,10,6.200000000000003,61.2,0
387.0,1.5,1.0,48.75,0,13.500000000000009,62.25000000000001,0
1957.0,6.12,1.0,157.5,22,14.0,193.5,0
776.0,3.86,1.0,78.75,17,34.07499999999999,129.825,1
1190.0,4.96,1.0,112.5,30,5.625,148.125,0
842.0,3.52,2.0,78.75,18,13.950000000000005,110.7,0
197.0,1.22,5.0,33.75,12,26.700000000000003,72.45,1
439.0,1.77,1.0,52.5,15,5.625,73.125,0
749.0,4.55,1.0,86.25,28,26.82499999999999,141.075,1
66733.0,2.78,2.0,56.25,0,9.75,66.0,0
451.0,2.41,1.0,56.25,8,29.875,94.125,1
1643.0,6.92,1.0,146.25,34,27.125,207.375,1
211.0,1.13,1.0,37.5,0,6.0,43.5,0
1343.0,16.48,1.0,225.0,0,13.5,238.5,0
987.0,3.59,1.0,90.0,0,6.0,96.0,0
629.0,4.41,1.0,112.5,8,1.75,122.25,0
494.0,3.54,1.0,71.25,12,9.900000000000006,93.15,0
264.0,0.97,1.0,37.5,0,13.5,51.0,0
1444.0,8.16,1.0,146.25,35,26.19999999999999,207.45,1
1233.0,6.95,1.0,138.75,0,6.0,144.75,0
959.0,5.07,1.0,97.5,15,26.625,139.125,1
595.0,3.72,1.0,75.0,20,26.950000000000017,121.95000000000002,1
972.0,5.2,1.0,101.25,0,34.125,135.375,1
233.0,1.63,1.0,41.25,15,6.000000000000007,62.25000000000001,0
728.0,4.3,1.0,78.75,13,5.75,97.5,0
1857.0,21.39,1.0,288.75,0,6.0,294.75,0
465.0,3.38,2.0,67.5,0,6.0,73.5,0
1559.0,12.97,1.0,202.5,57,26.924999999999955,286.42499999999995,1
511.0,2.86,1.0,60.0,13,6.200000000000003,79.2,0
293.0,1.16,1.0,37.5,0,6.0,43.5,0
1545.0,10.46,1.0,176.25,41,26.19999999999999,243.45,1
211.0,1.53,1.0,37.5,14,29.94999999999999,81.44999999999999,1
719.0,2.74,1.0,0.0,0,0.0,0.0,0
750.0,3.19,1.0,75.0,20,6.25,101.25,0
377.0,1.92,1.0,48.75,0,30.375,79.125,1
1621.0,4.8,1.0,131.25,0,26.625,157.875,1
1032.0,3.94,1.0,97.5,25,26.44999999999999,148.95,1
740.0,4.1,2.0,78.75,18,13.950000000000005,110.7,0
814.0,8.42,1.0,120.0,0,6.0,126.0,0
489.0,2.66,1.0,56.25,8,13.0,77.25,0
359.0,1.19,1.0,41.25,0,13.5,54.75,0
504.0,1.29,1.0,41.25,1,9.5,51.75,0
836.0,12.33,1.0,165.0,45,58.64999999999998,268.65,0
375.0,1.98,1.0,48.75,0,9.75,58.5,0
379.0,0.84,1.0,41.25,0,13.5,54.75,0
673.0,2.24,1.0,63.75,15,13.950000000000005,92.7,0
1114.0,3.57,1.0,101.25,23,13.449999999999989,137.7,0
845.0,4.18,1.0,90.0,0,34.125,124.125,1
1576.0,4.91,1.0,127.5,0,6.0,133.5,0
363.0,2.16,2.0,48.75,0,6.0,54.75,0
1687.0,4.02,1.0,131.25,0,13.5,144.75,0
421.0,1.66,1.0,48.75,14,5.649999999999992,68.39999999999999,0
1069.0,8.45,2.0,135.0,33,30.44999999999999,198.45,1
1134.0,3.12,1.0,97.5,0,13.5,111.0,0
1586.0,10.46,2.0,172.5,0,30.375,202.875,1
240.0,0.87,1.0,33.75,0,6.0,39.75,0
523.0,2.57,1.0,60.0,16,6.5,82.5,0
1079.0,3.54,1.0,93.75,27,13.349999999999994,134.1,0
391.0,1.63,2.0,45.0,0,6.0,51.0,0
575.0,2.37,1.0,60.0,0,6.075000000000003,66.075,0
654.0,3.86,1.0,75.0,0,6.0,81.0,0
1094.0,3.38,1.0,93.75,31,9.5,134.25,0
2246.0,11.1,1.0,202.5,22,27.125,251.625,1
395.0,2.67,1.0,52.5,8,29.875,90.375,1
1268.0,10.69,1.0,187.5,0,2.25,189.75,0
468.0,2.09,1.0,52.5,0,6.0,58.5,0
353.0,2.41,1.0,52.5,15,9.75,77.25,0
1271.0,5.49,1.0,120.0,29,26.950000000000017,175.95000000000002,1
449.0,1.77,1.0,52.5,20,26.125,98.625,1
481.0,3.38,1.0,63.75,15,9.450000000000005,88.2,0
994.0,3.6,3.0,93.75,0,6.0,99.75,0
639.0,2.19,1.0,60.0,0,9.75,69.75,0
976.0,3.62,1.0,90.0,29,5.799999999999997,124.8,0
856.0,8.3,1.0,127.5,40,6.050000000000011,173.55,0
685.0,3.38,1.0,71.25,17,13.375,101.625,0
309.0,0.95,1.0,37.5,0,6.0,43.5,0
992.0,2.74,3.0,86.25,15,13.5,114.75,0
697.0,3.54,1.0,75.0,15,26.625,116.625,1
1435.0,13.9,1.0,251.25,39,2.25,292.5,0
2581.0,11.67,1.0,236.25,53,26.200000000000045,315.45000000000005,1
1391.0,4.76,1.0,120.0,25,6.199999999999989,151.2,0
2923.0,18.49,1.0,311.25,60,34.125,405.375,1
1623.0,6.23,1.0,142.5,0,26.625,169.125,1
1319.0,3.78,2.0,108.75,0,26.625,135.375,1
951.0,4.59,1.0,97.5,25,26.44999999999999,148.95,1
1805.0,13.02,1.0,206.25,0,26.625,232.875,1
1446.0,9.5,1.0,168.75,39,26.69999999999999,234.45,1
446.0,1.03,1.0,48.75,0,6.0,54.75,0
713.0,5.15,1.0,86.25,15,34.125,135.375,1
256.0,1.0,1.0,33.75,1,13.1,47.85,0
1467.0,11.04,1.0,180.0,0,34.125,214.125,1
1340.0,9.08,1.0,153.75,0,58.875,212.625,0
638.0,2.24,1.0,63.75,14,5.950000000000003,83.7,0
936.0,5.54,2.0,108.75,0,6.0,114.75,0
661.0,4.78,1.0,135.0,41,2.424999999999983,178.42499999999998,0
828.0,3.73,1.0,82.5,15,26.625,124.125,1
711.0,3.23,1.0,75.0,16,6.200000000000003,97.2,0
1060.0,3.14,1.0,93.75,26,33.70000000000002,153.45000000000002,1
315.0,0.84,1.0,37.5,14,29.94999999999999,81.44999999999999,1
595.0,3.15,1.0,71.25,20,30.700000000000017,121.95000000000002,1
433.0,1.88,1.0,48.75,0,13.500000000000009,62.25000000000001,0
783.0,4.17,1.0,82.5,18,10.200000000000005,110.7,0
258.0,0.72,1.0,33.75,0,6.0,39.75,0
248.0,1.3,1.0,37.5,0,6.0,43.5,0
335.0,2.09,1.0,45.0,15,6.0,66.0,0
337.0,1.58,1.0,45.0,10,6.200000000000003,61.2,0
503.0,4.04,1.0,71.25,24,10.049999999999995,105.3,0
1454.0,6.13,1.0,131.25,0,26.625,157.875,1
801.0,7.53,1.0,123.75,60,26.625,210.375,1
459.0,1.67,1.0,52.5,26,34.075,112.575,1
634.0,2.74,3.0,67.5,0,6.0,73.5,0
1133.0,3.86,1.0,105.0,0,6.075000000000003,111.075,0
721.0,5.44,1.0,90.0,22,6.5,118.5,0
696.0,2.54,1.0,67.5,18,6.375,91.875,0
418.0,2.24,1.0,52.5,12,5.699999999999989,70.19999999999999,0
1223.0,7.47,1.0,127.5,39,26.17500000000001,192.675,1
1229.0,6.32,1.0,123.75,15,26.625,165.375,1
1596.0,8.63,1.0,153.75,45,26.69999999999999,225.45,1
722.0,2.19,1.0,67.5,0,13.5,81.0,0
70.0,0.24,1.0,22.5,0,6.0,28.5,0
640.0,1.83,1.0,63.75,8,33.625,105.375,1
716.0,3.69,1.0,75.0,15,26.625,116.625,1
100.0,0.45,1.0,26.25,0,6.0,32.25,0
1023.0,3.96,8.0,60.0,0,2.250000000000007,62.25000000000001,0
238.0,2.16,1.0,45.0,11,9.700000000000005,65.7,0
319.0,1.37,1.0,41.25,0,6.0,47.25,0
1472.0,6.6,1.0,138.75,0,6.0,144.75,0
1423.0,4.47,1.0,116.25,30,34.19999999999999,180.45,1
1941.0,6.92,2.0,161.25,8,33.625,202.875,1
1354.0,6.34,1.0,131.25,15,26.625,172.875,1
643.0,4.76,1.0,82.5,0,6.0,88.5,0
21.0,0.02,1.0,18.75,0,13.5,32.25,0
414.0,3.17,1.0,56.25,15,34.5,105.75,1
717.0,3.64,1.0,75.0,0,26.625,101.625,1
613.0,2.91,1.0,67.5,19,26.450000000000003,112.95,1
228.0,0.82,1.0,33.75,0,6.0,39.75,0
498.0,2.45,1.0,60.0,0,13.5,73.5,0
510.0,1.93,1.0,56.25,0,6.000000000000007,62.25000000000001,0
103.0,0.55,3.0,26.25,0,6.0,32.25,0
843.0,3.06,1.0,78.75,15,6.0,99.75,0
612.0,6.49,1.0,97.5,31,6.050000000000011,134.55,0
895.0,3.2,1.0,82.5,0,13.5,96.0,0
240.0,1.14,1.0,37.5,9,10.200000000000005,56.7,0
221.0,1.53,1.0,33.75,0,6.0,39.75,0
675.0,7.56,1.0,112.5,0,26.625,139.125,1
469.0,1.9,1.0,56.25,12,6.450000000000003,74.7,0
1398.0,6.12,1.0,127.5,31,26.44999999999999,184.95,1
1527.0,17.72,1.0,247.5,0,26.625,274.125,1
1132.0,9.5,1.0,153.75,22,30.875,206.625,1
601.0,1.48,1.0,56.25,0,9.75,66.0,0
290.0,0.92,2.0,37.5,9,10.200000000000005,56.7,0
1445.0,7.19,1.0,138.75,43,34.32499999999999,216.075,1
164.0,1.29,3.0,33.75,0,6.0,39.75,0
161.0,0.77,1.0,30.0,0,6.0,36.0,0
381.0,2.43,1.0,48.75,0,13.500000000000009,62.25000000000001,0
1374.0,8.74,5.0,146.25,18,30.07499999999999,194.325,1
630.0,5.57,6.0,90.0,20,9.700000000000005,119.7,0
1045.0,3.86,1.0,93.75,8,26.125,127.875,1
1631.0,10.28,1.0,180.0,0,30.375,210.375,1
205.0,1.01,2.0,33.75,8,5.950000000000003,47.7,0
706.0,4.44,1.0,82.5,15,26.625,124.125,1
1514.0,7.58,1.0,150.0,39,6.0,195.0,0
421.0,1.71,1.0,48.75,13,5.75,67.5,0
209.0,1.19,2.0,33.75,0,6.0,39.75,0
201.0,1.19,1.0,33.75,0,6.0,39.75,0
427.0,1.71,1.0,48.75,15,26.700000000000003,90.45,1
735.0,2.62,1.0,71.25,0,6.0,77.25,0
853.0,4.84,2.0,90.0,24,6.0,120.0,0
804.0,3.2,1.0,78.75,17,5.950000000000003,101.7,0
798.0,3.86,1.0,82.5,0,26.625,109.125,1
482.0,0.97,1.0,48.75,0,6.0,54.75,0
1336.0,7.4,1.0,135.0,22,27.125,184.125,1
435.0,1.32,1.0,48.75,11,5.950000000000003,65.7,0
851.0,3.23,1.0,78.75,0,6.0,84.75,0
219.0,1.35,1.0,37.5,9,10.200000000000005,56.7,0
335.0,2.09,1.0,45.0,11,9.700000000000005,65.7,0
562.0,4.02,1.0,71.25,15,30.599999999999994,116.85,1
846.0,2.61,1.0,75.0,16,6.200000000000003,97.2,0
1256.0,5.17,1.0,116.25,31,5.599999999999994,152.85,0
684.0,5.58,1.0,97.5,0,6.0,103.5,0
383.0,2.4,1.0,52.5,12,10.200000000000005,74.7,0
1059.0,4.73,1.0,105.0,15,26.625,146.625,1
684.0,2.93,1.0,71.25,20,26.200000000000003,117.45,1
768.0,10.46,1.0,150.0,0,26.625,176.625,1
770.0,3.86,1.0,86.25,0,26.625,112.875,1
1653.0,12.13,1.0,195.0,0,26.625,221.625,1
470.0,0.97,1.0,0.0,0,0.0,0.0,0
519.0,1.61,1.0,52.5,0,6.0,58.5,0
1203.0,11.12,1.0,168.75,50,30.17500000000001,248.925,1
1067.0,4.14,1.0,101.25,38,27.02500000000001,166.275,1
907.0,4.54,1.0,93.75,26,33.70000000000002,153.45000000000002,1
240.0,1.67,1.0,37.5,9,5.700000000000003,52.2,0
237.0,1.38,1.0,37.5,0,6.0,43.5,0
390.0,1.64,1.0,45.0,0,26.625,71.625,1
511.0,2.06,1.0,56.25,13,9.950000000000005,79.2,0
722.0,3.22,2.0,78.75,0,6.0,84.75,0
1577.0,11.06,1.0,183.75,0,26.625,210.375,1
751.0,2.57,1.0,71.25,0,6.0,77.25,0
491.0,2.0,1.0,56.25,0,6.000000000000007,62.25000000000001,0
1589.0,6.69,3.0,142.5,0,6.0,148.5,0
2506.0,9.09,2.0,202.5,0,13.5,216.0,0
410.0,1.87,1.0,48.75,0,30.375,79.125,1
1166.0,6.28,1.0,116.25,15,26.625,157.875,1
522.0,3.07,1.0,63.75,0,6.0,69.75,0
475.0,2.33,1.0,60.0,0,9.75,69.75,0
601.0,3.06,2.0,67.5,0,6.0,73.5,0
291.0,1.29,1.0,41.25,11,13.450000000000005,65.7,0
163.0,0.72,2.0,26.25,8,6.100000000000001,40.35,0
210.0,1.21,1.0,33.75,0,6.0,39.75,0
733.0,2.25,0.0,71.25,13,6.125,90.375,0
952.0,3.52,2.0,90.0,0,6.0,96.0,0
924.0,7.68,1.0,120.0,26,9.700000000000015,155.70000000000002,0
890.0,7.23,2.0,123.75,31,30.19999999999999,184.95,1
201.0,0.93,1.0,33.75,12,13.35,59.1,0
679.0,7.08,1.0,112.5,30,5.625,148.125,0
4179.0,29.02,1.0,390.0,0,88.875,478.875,0
348.0,1.74,1.0,45.0,0,6.0,51.0,0
808.0,4.38,1.0,90.0,0,26.625,116.625,1
1068.0,4.57,1.0,105.0,22,6.200000000000017,133.20000000000002,0
658.0,7.35,1.0,108.75,24,9.450000000000015,142.20000000000002,0
119.0,1.03,1.0,30.0,0,9.75,39.75,0
678.0,2.75,1.0,67.5,18,6.375,91.875,0
687.0,2.91,1.0,75.0,0,9.75,84.75,0
2223.0,13.04,1.0,225.0,0,9.75,234.75,0
575.0,2.41,1.0,60.0,13,6.200000000000003,79.2,0
942.0,4.52,1.0,93.75,0,6.0,99.75,0
797.0,1.8,1.0,71.25,0,6.0,77.25,0
1280.0,5.6,1.0,123.75,0,6.0,129.75,0
456.0,2.12,1.0,56.25,13,5.75,75.0,0
1505.0,10.81,1.0,176.25,0,6.0,182.25,0
1522.0,16.0,1.0,221.25,50,26.19999999999999,297.45,1
356.0,1.08,1.0,41.25,0,6.0,47.25,0
510.0,3.4,1.0,67.5,0,6.0,73.5,0
1775.0,9.72,1.0,183.75,30,26.625,240.375,1
330.0,1.43,1.0,45.0,10,6.200000000000003,61.2,0
330.0,1.32,1.0,41.25,0,6.0,47.25,0
734.0,2.74,1.0,75.0,18,26.625,119.625,1
432.0,1.8,1.0,52.5,0,6.0,58.5,0
359.0,1.61,1.0,45.0,15,6.299999999999997,66.3,0
378.0,1.54,1.0,45.0,0,6.0,51.0,0
1247.0,4.44,1.0,112.5,42,26.32499999999999,180.825,1
952.0,3.12,1.0,82.5,18,5.700000000000003,106.2,0
182.0,1.03,1.0,33.75,8,5.950000000000003,47.7,0
1847.0,8.32,1.0,168.75,0,9.75,178.5,0
2098.0,9.98,1.0,187.5,0,26.625,214.125,1
232.0,1.3,1.0,41.25,0,6.0,47.25,0
1163.0,5.09,1.0,108.75,24,28.575000000000017,161.32500000000002,0
1611.0,6.16,1.0,138.75,30,9.450000000000015,178.20000000000002,0
767.0,2.57,1.0,67.5,9,13.5,90.0,0
728.0,3.38,6.0,78.75,8,5.5,92.25,0
535.0,2.4,3.0,60.0,0,9.75,69.75,0
618.0,2.22,1.0,63.75,14,5.950000000000003,83.7,0
380.0,6.26,2.0,202.5,41,2.1999999999999886,245.7,0
844.0,9.11,1.0,131.25,30,9.75,171.0,0
264.0,1.46,1.0,37.5,9,5.700000000000003,52.2,0
465.0,2.32,1.0,56.25,13,9.950000000000005,79.2,0
742.0,3.59,1.0,150.0,0,2.25,152.25,0
1273.0,7.18,1.0,131.25,0,6.0,137.25,0
1185.0,7.37,1.0,135.0,35,6.25,176.25,0
443.0,1.88,2.0,48.75,12,13.950000000000005,74.7,0
697.0,5.6,5.0,93.75,32,13.675000000000011,139.425,0
683.0,5.28,1.0,90.0,35,26.575000000000017,151.57500000000002,1
258.0,1.88,2.0,41.25,0,6.0,47.25,0
422.0,1.48,1.0,45.0,14,9.399999999999991,68.39999999999999,0
673.0,3.46,1.0,71.25,11,26.875,109.125,1
411.0,1.46,1.0,45.0,13,5.75,63.75,0
712.0,2.74,1.0,71.25,0,6.0,77.25,0
635.0,4.35,1.0,78.75,21,26.625,126.375,1
418.0,2.7,1.0,60.0,0,9.75,69.75,0
1651.0,11.84,1.0,176.25,0,26.625,202.875,1
457.0,2.14,1.0,56.25,17,26.200000000000003,99.45,1
727.0,2.91,2.0,75.0,20,6.25,101.25,0
2637.0,9.21,1.0,217.5,15,26.625,259.125,1
689.0,2.93,2.0,67.5,19,10.099999999999994,96.6,0
1406.0,4.62,1.0,120.0,0,6.0,126.0,0
652.0,2.83,2.0,67.5,0,9.75,77.25,0
572.0,2.17,1.0,60.0,0,6.0,66.0,0
880.0,3.88,1.0,86.25,18,6.450000000000003,110.7,0
522.0,5.78,2.0,90.0,25,9.650000000000006,124.65,0
650.0,1.74,1.0,60.0,13,6.200000000000003,79.2,0
1224.0,4.68,1.0,105.0,33,26.55000000000001,164.55,1
938.0,3.11,1.0,86.25,18,6.450000000000003,110.7,0
678.0,4.57,1.0,86.25,23,6.099999999999994,115.35,0
283.0,0.8,0.0,37.5,14,34.375,85.875,1
961.0,2.04,2.0,78.75,0,26.625,105.375,1
499.0,3.12,1.0,63.75,15,9.450000000000005,88.2,0
1584.0,7.95,2.0,150.0,0,2.25,152.25,0
1782.0,4.76,3.0,138.75,35,33.69999999999999,207.45,1
940.0,2.59,1.0,82.5,9,5.849999999999994,97.35,0
591.0,2.61,1.0,63.75,18,26.700000000000003,108.45,1
834.0,2.74,1.0,78.75,16,26.450000000000003,121.2,1
931.0,4.43,1.0,93.75,26,33.70000000000002,153.45000000000002,1
875.0,4.18,1.0,90.0,0,13.5,103.5,0
1535.0,13.26,2.0,213.75,0,9.75,223.5,0
445.0,2.8,1.0,60.0,0,6.0,66.0,0
717.0,2.74,2.0,75.0,18,13.200000000000005,106.2,0
1021.0,4.49,1.0,101.25,21,6.449999999999989,128.7,0
334.0,1.69,2.0,45.0,11,9.700000000000005,65.7,0
319.0,1.46,1.0,41.25,8,13.75,63.0,0
718.0,3.09,1.0,75.0,0,6.0,81.0,0
1764.0,4.46,1.0,142.5,8,26.125,176.625,1
150.0,0.9,1.0,30.0,8,5.5,43.5,0
463.0,2.29,1.0,56.25,13,9.950000000000005,79.2,0
386.0,1.9,1.0,48.75,0,9.75,58.5,0
742.0,2.74,1.0,71.25,15,6.375,92.625,0
1722.0,8.85,1.0,168.75,0,26.625,195.375,1
362.0,1.93,1.0,48.75,0,9.75,58.5,0
893.0,14.1,1.0,187.5,39,10.199999999999989,236.7,0
492.0,1.83,1.0,56.25,0,13.5,69.75,0
1200.0,4.25,6.0,108.75,0,26.625,135.375,1
